1.236,0.511,1
1.225,0.516,1
1.213,0.522,1
1.199,0.528,1
1.185,0.536,1
1.170,0.543,1
1.154,0.551,1
1.138,0.564,1
1.121,0.573,1
1.101,0.579,1
1.084,0.592,1
1.066,0.604,1
1.049,0.715,1
1.031,0.634,1
1.027,0.638,1
0.998,0.668,1
0.982,0.657,1
0.962,0.669,1
0.946,0.683,1
0.930,0.691,1
0.914,0.706,1
0.899,0.717,3
0.883,0.725,3
0.867,0.739,3
0.851,0.750,3
0.835,0.762,3
0.819,0.772,3
0.806,0.781,3
0.800,0.780,3
0.801,0.779,3
0.802,0.777,3
0.802,0.777,3
0.801,0.778,3
0.800,0.778,3
0.800,0.777,3
0.799,0.778,3
0.799,0.780,3
0.799,0.778,3
0.798,0.781,3
0.797,0.781,3
0.796,0.781,3
0.795,0.782,3
0.795,0.786,3
0.794,0.789,3
0.793,0.796,3
0.796,0.793,3
0.796,0.827,3
0.796,0.826,3
0.799,0.824,3
0.803,0.793,3
0.810,0.819,3
0.798,0.816,3
0.795,0.813,3
0.794,0.808,3
0.794,0.808,3
0.797,0.806,3
0.800,0.809,3
0.801,0.792,3
0.821,0.789,3
1.463,0.783,1
1.461,0.780,1
1.466,0.777,1
1.467,0.775,1
1.466,0.774,1
1.462,0.772,1
1.456,0.771,1
1.448,0.768,1
1.437,0.763,1
1.425,0.757,1
1.411,0.751,1
1.395,0.745,1
1.379,0.738,1
1.362,0.732,1
1.345,0.725,1
1.328,0.717,1
1.309,0.710,1
1.291,0.703,1
1.273,0.696,1
1.257,0.689,1
1.235,0.682,1
1.216,0.675,1
1.196,0.668,1
1.177,0.661,1
1.159,0.654,1
1.140,0.647,1
1.122,0.640,1
1.103,0.633,1
1.085,0.626,1
1.066,0.619,1
1.046,0.612,1
1.027,0.604,1
1.009,0.597,1
0.990,0.590,1
0.971,0.583,1
0.775,0.576,3
0.759,0.569,3
0.712,0.562,3
0.689,0.554,3
0.674,0.547,3
0.656,0.540,3
0.655,0.534,3
0.847,0.533,3
0.850,0.535,3
0.852,0.531,3
0.853,0.531,3
0.853,0.527,3
0.852,0.526,3
0.852,0.525,3
0.584,0.524,3
0.582,0.523,3
0.582,0.522,3
0.852,0.521,3
0.582,0.520,3
0.583,0.520,3
0.850,0.519,3
0.849,0.518,3
0.849,0.517,3
0.850,0.517,3
0.850,0.516,3
0.851,0.515,3
0.851,0.513,3
0.852,0.512,3
0.855,0.510,3
0.857,0.509,3
0.858,0.508,3
0.858,0.507,3
0.602,0.504,3
0.854,0.501,3
0.854,0.498,3
0.854,0.496,3
0.854,0.494,3
0.857,0.492,3
0.858,0.490,3
0.857,0.488,3
0.856,0.486,3
0.855,0.483,3
0.851,0.480,3
0.850,0.477,3
0.852,0.475,3
0.851,0.473,3
0.851,0.471,3
0.851,0.470,3
0.854,0.468,3
0.852,0.467,3
0.847,0.469,3
0.845,0.470,3
0.841,0.466,3
0.839,0.465,3
0.841,0.464,3
0.840,0.463,3
0.839,0.467,3
0.838,0.480,3
5.000,0.506,1
5.000,0.575,1
5.000,0.475,2
5.000,0.476,2
0.939,0.565,1
5.000,0.569,1
5.000,0.569,1
5.000,0.569,1
5.000,0.566,1
5.000,0.483,2
5.000,0.573,1
5.000,0.573,1
0.816,0.506,3
0.806,0.516,3
0.794,0.528,3
0.784,0.540,3
0.772,0.552,3
0.764,0.565,3
0.756,0.606,3
0.752,0.772,3
0.753,0.993,3
0.758,0.992,3
0.758,0.595,3
0.758,0.991,3
0.758,0.597,3
0.758,0.594,3
0.761,0.986,3
0.774,0.988,3
0.777,0.762,3
3.163,0.589,1
3.163,0.587,1
3.164,0.589,1
3.163,0.597,1
3.162,0.598,1
3.158,0.598,1
3.151,0.604,1
3.142,0.613,1
3.131,0.627,1
3.118,0.722,1
3.104,0.715,1
3.088,0.708,1
3.072,0.700,1
3.055,0.692,1
3.037,0.684,1
3.019,0.675,1
3.000,0.667,1
2.982,0.658,1
2.964,0.649,1
2.945,0.641,1
2.928,0.632,1
2.910,0.624,1
0.808,0.616,3
0.789,0.609,3
0.758,0.601,3
0.759,0.593,3
0.747,0.586,3
2.801,0.621,1
2.786,0.611,1
2.776,0.605,1
2.769,0.603,1
2.765,0.598,1
2.769,0.599,1
2.766,0.600,1
2.764,0.600,1
2.763,0.599,1
2.761,0.598,1
2.758,0.597,1
2.753,0.595,1
2.745,0.592,1
2.734,0.578,1
2.722,0.583,1
2.708,0.574,1
2.693,0.551,1
2.678,0.551,1
2.661,0.558,1
2.644,0.550,1
2.626,0.546,1
2.608,0.536,1
2.589,0.528,1
2.570,0.521,1
2.550,0.513,1
2.531,0.505,1
2.511,0.498,1
2.491,0.490,2
2.472,0.482,2
2.452,0.474,2
2.433,0.466,2
2.415,0.457,2
2.397,0.450,2
2.380,0.443,2
2.363,0.436,2
2.348,0.430,2
2.333,0.427,2
2.319,0.425,2
2.307,0.437,2
1.793,0.426,2
1.780,0.418,2
1.768,0.426,2
1.757,0.403,2
1.749,0.397,2
1.745,0.394,2
2.243,0.392,2
2.236,0.390,2
2.229,0.388,2
2.222,0.386,2
2.218,0.387,2
2.212,0.388,2
2.205,0.387,2
2.199,0.504,1
2.192,0.432,2
2.185,0.381,2
2.177,0.380,2
2.165,0.376,2
2.156,0.379,2
2.147,0.428,2
2.137,0.420,2
2.127,0.422,2
2.116,0.452,2
2.105,0.426,2
2.094,0.388,2
2.083,0.390,2
2.072,0.427,2
2.062,0.401,2
2.051,1.407,4
2.040,1.401,4
2.028,1.399,4
2.015,1.400,4
2.002,1.399,4
1.988,1.395,4
1.973,1.391,4
1.958,1.391,4
1.943,1.390,4
1.928,1.387,4
1.912,1.386,4
1.897,1.386,4
1.882,1.382,4
1.867,1.381,4
1.852,1.381,4
1.838,1.381,4
1.824,1.381,4
1.811,1.384,4
1.799,1.383,4
1.787,1.386,4
1.680,1.417,4
1.671,1.384,4
1.745,1.380,4
1.601,1.379,4
1.599,1.380,4
1.605,0.621,1
1.395,0.622,1
1.385,0.629,1
1.369,0.639,1
1.360,0.720,1
1.399,0.744,1
1.408,0.751,1
1.372,0.764,1
1.327,0.889,1
1.317,0.900,1
1.308,0.923,4
1.291,0.937,4
1.277,2.127,4
1.263,2.140,4
1.249,2.153,4
1.235,2.165,4
1.221,2.177,4
1.208,2.191,4
1.195,2.202,4
1.183,2.213,4
1.170,2.222,4
1.158,2.228,4
1.149,2.234,4
1.137,2.243,4
1.128,2.251,4
1.117,2.255,4
1.104,2.263,4
1.091,2.271,4
1.078,2.278,4
1.061,0.785,1
1.045,0.786,1
1.033,0.784,1
1.020,0.755,1
1.008,0.758,1
1.001,0.762,1
0.988,0.762,1
0.974,0.765,1
0.959,0.769,1
0.942,0.769,1
0.921,0.773,1
0.902,0.776,1
0.882,0.780,3
0.863,0.781,3
0.843,0.785,3
0.823,0.789,3
0.803,0.789,3
0.785,0.792,3
0.773,0.797,3
0.770,0.795,3
0.773,0.794,3
0.776,0.793,3
0.778,0.793,3
0.778,0.793,3
0.777,0.792,3
0.777,0.793,3
0.777,0.792,3
0.778,0.792,3
0.778,0.793,3
0.778,0.792,3
0.780,0.788,3
0.780,0.788,3
0.780,0.787,3
0.780,0.786,3
0.780,0.785,3
0.780,0.784,3
0.782,0.783,3
0.782,0.779,3
0.780,0.778,3
0.777,0.776,3
0.776,0.778,3
0.776,0.776,3
0.775,0.775,3
0.775,0.773,3
0.778,0.776,3
0.778,0.798,3
0.776,0.785,3
0.772,0.777,3
0.771,0.776,3
0.770,0.772,3
0.768,0.768,3
0.767,0.770,3
0.766,0.856,3
0.765,0.820,3
0.768,0.817,3
0.767,0.799,3
0.767,0.791,3
0.827,0.789,3
0.789,0.840,3
0.765,0.791,3
0.765,0.781,3
0.768,0.832,3
0.771,0.768,3
0.781,0.762,3
0.851,0.755,3
0.847,0.753,3
0.870,0.750,3
0.904,0.751,1
0.900,0.748,3
1.380,0.758,1
1.384,0.738,1
1.384,0.734,1
1.384,0.737,1
1.380,0.735,1
1.379,0.741,1
1.381,0.737,1
1.378,0.737,1
1.370,0.735,1
1.365,0.733,1
1.350,0.729,1
1.340,0.723,1
1.326,0.722,1
1.306,0.719,1
1.293,0.713,1
1.275,0.714,1
1.257,0.715,1
1.238,0.707,1
1.220,0.697,1
1.202,0.704,1
1.183,0.692,1
1.163,0.698,1
1.144,0.673,1
1.124,0.670,1
1.104,0.664,1
1.084,0.648,1
0.927,0.649,1
0.899,0.638,3
0.879,0.635,3
0.862,0.629,3
0.845,0.615,3
0.829,0.609,3
0.813,0.602,3
0.800,0.608,3
0.794,0.587,3
0.809,0.580,3
0.922,0.583,1
0.923,0.579,1
0.923,0.580,1
0.923,0.580,1
0.921,0.579,1
0.918,0.578,1
0.914,0.577,1
0.907,0.575,1
0.898,0.573,3
0.887,0.570,3
0.873,0.566,3
0.859,0.563,3
0.845,0.558,3
0.833,0.554,3
0.821,0.551,3
0.811,0.548,3
0.805,0.541,3
0.805,0.537,3
0.807,0.536,3
0.808,0.536,3
0.808,0.536,3
0.808,0.535,3
0.808,0.534,3
0.809,0.533,3
0.809,0.529,3
0.810,0.529,3
0.810,0.528,3
0.811,0.528,3
0.811,0.526,3
0.812,0.528,3
0.812,0.527,3
0.811,0.527,3
0.811,0.525,3
0.810,0.530,3
0.809,0.523,3
0.809,0.517,3
0.808,0.512,3
0.808,0.509,3
0.808,0.510,3
0.807,0.509,3
0.806,0.511,3
0.805,0.516,3
0.803,0.514,3
0.803,0.503,3
0.802,0.498,3
0.802,0.492,3
0.802,0.490,3
0.805,0.491,3
0.804,0.490,3
0.798,0.513,3
0.797,0.591,3
0.795,0.515,3
0.794,0.487,3
0.793,0.486,3
0.792,0.486,3
0.791,0.854,3
0.794,0.833,3
0.793,0.822,3
0.831,0.644,3
0.820,0.631,3
0.792,0.625,3
0.792,0.622,3
0.795,0.624,3
0.798,0.502,3
0.801,0.503,3
0.815,0.511,3
0.945,0.513,1
0.944,0.777,1
1.738,0.774,1
1.738,0.772,1
1.737,0.774,1
1.735,0.774,1
1.735,0.774,1
1.733,0.773,1
1.731,0.769,1
1.726,0.767,1
1.719,0.764,1
1.709,0.760,1
1.696,0.757,1
1.682,0.751,1
0.940,0.746,1
0.926,0.740,1
0.908,0.732,1
0.899,0.726,3
0.878,0.718,3
0.866,0.711,3
1.558,0.704,1
0.845,0.697,3
0.832,0.690,3
0.902,0.684,1
0.806,0.682,3
1.483,0.676,1
1.477,0.672,1
1.476,0.672,1
1.476,0.674,1
1.474,0.670,1
1.472,0.670,1
1.470,0.669,1
1.468,0.668,1
0.851,0.670,3
1.465,0.667,1
0.848,0.667,3
1.463,0.672,1
1.462,0.671,1
1.460,0.670,1
1.458,0.665,1
1.457,0.664,1
1.455,0.664,1
1.453,0.663,1
1.452,0.666,1
1.449,0.659,1
0.900,0.661,3
0.898,0.664,3
0.894,0.659,3
1.432,0.653,1
1.425,0.650,1
1.415,0.644,1
1.408,0.641,1
1.400,0.638,1
1.391,0.635,1
1.379,0.631,1
1.366,0.627,1
1.352,0.623,1
1.336,0.619,1
1.322,0.614,1
1.305,0.610,1
1.288,0.605,1
1.270,0.601,1
1.252,0.597,1
1.234,0.593,1
1.215,0.589,1
1.197,0.584,1
1.182,0.579,1
1.164,0.575,1
1.146,0.571,1
1.128,0.566,1
1.111,0.562,1
1.097,0.558,1
1.080,0.554,1
1.066,0.550,1
1.048,0.543,1
1.030,0.539,1
1.009,0.536,1
0.988,0.533,1
0.971,0.530,1
0.954,0.528,1
0.935,0.525,1
0.919,0.523,1
0.899,0.520,3
0.882,0.518,3
0.865,0.515,3
0.848,0.513,3
0.833,0.510,3
0.818,0.507,3
0.806,0.505,3
0.803,0.502,3
0.804,0.501,3
0.806,0.501,3
0.806,0.501,3
0.806,0.501,3
0.805,0.500,3
0.805,0.500,3
0.808,0.499,3
0.809,0.499,3
0.805,0.498,3
0.808,0.497,3
0.814,0.495,3
1.074,0.493,2
1.070,0.490,2
1.069,0.489,2
0.820,0.487,3
1.473,0.485,2
1.472,0.486,2
1.072,0.486,2
1.471,0.486,2
1.471,0.486,2
1.471,0.486,2
1.471,0.486,2
1.470,0.486,2
1.470,0.485,2
1.470,0.485,2
1.468,0.486,2
1.466,0.486,2
1.462,0.486,2
1.458,0.486,2
1.452,0.487,2
1.445,0.488,2
1.437,0.488,2
1.425,0.490,2
1.417,0.491,2
1.412,0.493,2
1.404,0.494,2
1.393,0.496,1
1.385,0.497,1
1.377,0.498,1
1.369,0.500,1
1.363,0.502,1
1.353,0.505,1
1.342,0.509,1
1.330,0.513,1
1.318,0.518,1
1.305,0.523,1
1.293,0.529,1
1.280,0.534,1
1.267,0.540,1
1.252,0.546,1
1.233,0.552,1
1.217,0.558,1
1.199,0.564,1
1.179,0.570,1
1.160,0.576,1
1.141,0.583,1
1.122,0.589,1
1.101,0.595,1
1.085,0.601,1
1.065,0.607,1
1.045,0.613,1
1.026,0.619,1
1.008,0.625,1
0.989,0.630,1
0.971,0.632,1
0.952,0.631,1
0.934,0.634,1
0.879,0.637,3
0.857,0.640,3
0.835,0.644,3
0.816,0.649,3
0.794,0.653,3
0.776,0.661,3
0.762,0.660,3
0.756,0.658,3
0.757,0.652,3
0.760,0.651,3
0.761,0.650,3
0.761,0.650,3
0.760,0.649,3
0.763,0.649,3
0.763,0.648,3
0.767,0.648,3
0.770,0.647,3
1.461,0.646,1
1.461,0.646,1
1.462,0.644,1
1.036,0.644,1
1.035,0.644,1
1.034,0.645,1
1.032,0.646,1
1.031,0.648,1
1.023,0.651,1
1.018,0.656,1
1.012,0.661,1
1.002,0.667,1
0.998,0.674,1
0.989,0.685,1
0.981,0.693,1
0.664,0.702,3
0.641,0.710,3
0.619,0.718,3
0.602,0.724,3
0.586,0.732,3
0.569,0.736,3
0.558,0.737,3
0.548,0.740,3
0.544,0.738,3
0.545,0.736,3
0.549,0.735,3
0.550,0.735,3
0.550,0.735,3
0.549,0.732,3
0.553,0.734,3
1.011,0.733,1
1.012,0.732,1
1.015,0.732,1
1.014,0.731,1
1.023,0.732,1
1.015,0.732,1
1.009,0.733,1
1.005,0.734,1
1.002,0.736,1
0.990,0.736,1
0.976,0.736,1
0.964,0.738,1
0.951,0.739,1
0.943,0.742,1
0.948,0.741,1
0.936,0.738,1
0.886,0.735,3
0.867,0.735,3
0.847,0.734,3
0.831,0.739,3
0.813,0.741,3
0.799,0.746,3
0.787,0.753,3
0.777,0.856,3
0.774,0.854,3
0.775,0.850,3
0.776,0.850,3
0.776,0.849,3
0.776,0.849,3
0.776,0.755,3
0.776,0.750,3
0.775,0.749,3
0.775,0.746,3
0.775,0.745,3
0.775,0.744,3
0.774,0.740,3
0.774,0.738,3
0.774,0.736,3
0.773,0.731,3
0.776,0.732,3
0.776,0.730,3
0.786,0.732,3
0.786,0.372,3
0.775,0.363,3
0.775,0.360,3
0.775,0.355,3
0.778,0.356,3
0.781,0.354,3
0.784,0.735,3
0.804,0.732,3
1.826,0.778,1
1.820,0.349,2
1.817,0.342,2
1.819,0.340,2
1.819,0.340,2
1.818,0.341,2
1.818,0.341,2
1.818,0.341,2
1.818,0.341,2
1.818,0.341,2
1.817,0.341,2
1.817,0.341,2
1.818,0.341,2
1.817,0.340,2
1.816,0.340,2
1.813,0.340,2
1.809,0.341,2
0.950,0.341,2
0.941,0.345,2
0.928,0.356,2
0.921,0.740,1
0.914,0.740,1
0.906,0.734,1
0.905,0.727,1
2.751,0.723,1
2.739,0.355,2
2.726,0.355,2
2.711,0.361,2
2.696,0.367,2
2.680,0.394,2
2.665,0.691,1
2.652,0.687,1
2.638,0.683,1
2.626,0.680,1
2.616,0.676,1
2.603,0.672,1
2.591,0.478,2
2.575,0.664,1
2.555,0.659,1
2.541,0.655,1
2.520,0.552,1
1.493,0.647,1
1.476,0.533,1
1.455,0.571,1
1.433,0.634,1
2.427,0.630,1
1.403,0.626,1
1.960,0.621,1
1.364,0.617,1
1.345,0.613,1
1.324,0.609,1
1.306,0.604,1
1.287,0.600,1
1.272,0.595,1
1.253,0.590,1
1.235,0.586,1
1.216,0.581,1
1.197,0.576,1
1.182,0.572,1
1.161,0.564,1
1.144,0.561,1
1.126,0.558,1
1.108,0.553,1
1.090,0.549,1
1.075,0.545,1
1.054,0.540,1
1.040,0.536,1
0.592,0.531,3
0.587,0.527,3
0.579,0.522,3
0.577,0.517,3
0.573,0.512,3
0.569,0.508,3
1.898,0.503,1
1.897,0.501,1
1.900,0.501,1
1.900,0.501,1
1.898,0.501,1
1.895,0.500,1
1.889,0.499,1
1.879,0.498,1
1.868,0.495,1
1.855,0.493,2
1.840,0.490,2
1.825,0.487,2
1.809,0.484,2
1.793,0.481,2
0.818,0.478,3
0.803,0.475,3
0.788,0.472,3
0.778,0.470,3
0.768,0.468,3
0.755,0.465,3
0.747,0.463,3
0.746,0.459,3
0.747,0.461,3
0.749,0.461,3
0.749,0.461,3
0.749,0.460,3
0.752,0.460,3
0.765,0.460,3
0.756,0.459,3
1.494,0.459,2
1.491,0.458,2
1.488,0.457,2
1.491,0.456,2
1.493,0.456,2
1.489,0.456,2
1.492,0.456,2
1.710,0.456,2
1.495,0.456,2
1.492,0.456,2
1.492,0.456,2
1.492,0.456,2
1.492,0.456,2
1.495,0.456,2
1.709,0.456,2
1.709,0.456,2
1.494,0.456,2
1.708,0.456,2
1.707,0.456,2
1.707,0.456,2
1.707,0.456,2
1.707,0.456,2
1.705,0.456,2
1.702,0.455,2
1.697,0.454,2
1.690,0.453,2
1.683,0.452,2
1.674,0.452,2
1.665,0.451,2
1.655,0.451,2
1.645,0.450,2
1.636,0.449,2
1.626,0.449,2
1.616,0.449,2
1.606,0.450,2
1.596,0.450,2
1.586,0.451,2
1.575,0.452,2
1.565,0.452,2
1.556,0.453,2
1.547,0.454,2
1.537,0.454,2
1.329,0.455,2
1.317,0.457,2
1.312,0.458,2
1.304,0.459,2
1.296,0.461,2
1.290,0.462,2
1.282,0.464,2
1.273,0.466,2
1.447,0.468,2
1.435,0.470,2
1.424,0.472,2
1.413,0.474,2
1.406,0.476,2
1.397,0.478,2
1.387,0.479,2
1.375,0.481,2
1.366,0.483,2
1.356,0.485,2
1.346,0.487,2
1.336,0.489,2
1.326,0.491,2
1.316,0.494,2
1.306,0.496,1
1.296,0.499,1
1.287,0.501,1
1.278,0.504,1
1.267,0.507,1
1.255,0.511,1
1.241,0.516,1
1.226,0.521,1
1.210,0.527,1
1.194,0.533,1
1.178,0.539,1
1.161,0.546,1
1.143,0.553,1
1.125,0.561,1
1.106,0.568,1
1.087,0.576,1
1.068,0.584,1
1.049,0.595,1
1.033,0.599,1
1.014,0.610,1
0.995,0.618,1
0.976,0.627,1
0.957,0.636,1
0.936,0.646,1
0.917,0.655,1
0.899,0.664,3
0.881,0.673,3
0.863,0.683,3
0.846,0.691,3
0.829,0.700,3
0.812,0.708,3
0.797,0.717,3
0.789,0.722,3
0.785,0.726,3
0.782,0.723,3
0.783,0.722,3
0.783,0.728,3
0.783,0.725,3
0.782,0.725,3
0.781,0.724,3
0.781,0.724,3
0.780,0.723,3
0.778,0.719,3
0.777,0.719,3
0.776,0.718,3
0.776,0.717,3
0.775,0.720,3
0.775,0.719,3
0.774,0.726,3
0.777,0.733,3
0.780,1.142,3
0.791,0.725,3
0.777,1.129,3
0.776,0.728,3
0.776,0.791,3
0.775,0.853,3
0.781,0.752,3
0.781,0.817,3
0.799,0.773,3
1.555,0.767,1
1.556,0.765,1
1.557,0.747,1
1.557,0.752,1
0.791,0.755,3
0.786,0.754,3
0.787,0.752,3
0.780,0.748,3
1.530,0.743,1
1.522,0.739,1
1.515,0.735,1
1.509,0.731,1
1.502,0.731,1
1.493,0.727,1
1.483,0.723,1
1.471,0.719,1
1.457,0.714,1
1.443,0.708,1
1.426,0.711,1
1.413,0.705,1
1.396,0.699,1
1.378,0.689,1
1.360,0.683,1
1.338,0.677,1
1.320,0.668,1
1.301,0.658,1
1.285,0.656,1
1.265,0.650,1
1.245,0.648,1
1.225,0.642,1
1.206,0.633,1
1.186,0.627,1
1.167,0.618,1
1.147,0.611,1
1.128,0.605,1
1.109,0.598,1
1.087,0.592,1
1.068,0.586,1
1.050,0.580,1
1.031,0.574,1
1.013,0.567,1
0.995,0.561,1
0.733,0.555,3
0.704,0.549,3
0.682,0.542,3
0.666,0.541,3
0.656,0.534,3
0.886,0.525,3
0.870,0.519,3
0.860,0.507,3
0.859,0.504,3
0.862,0.502,3
0.864,0.502,3
0.864,0.502,3
0.863,0.502,3
0.865,0.501,3
0.865,0.500,3
0.865,0.499,3
0.866,0.498,3
0.866,0.496,3
0.867,0.495,3
0.867,0.495,3
0.867,0.495,3
0.867,0.495,3
0.867,0.494,3
0.868,0.493,3
0.868,0.492,3
0.869,0.491,3
0.869,0.490,3
0.869,0.489,3
0.866,0.488,3
0.865,0.487,3
0.586,0.485,3
0.588,0.483,3
0.870,0.481,3
0.870,0.478,3
0.870,0.476,3
0.870,0.474,3
0.870,0.472,3
0.870,0.470,3
0.870,0.469,3
0.869,0.466,3
0.865,0.463,3
0.864,0.461,3
0.866,0.459,3
0.865,0.456,3
0.864,0.454,3
0.863,0.452,3
0.863,0.451,3
0.865,0.449,3
0.862,0.448,3
0.863,0.450,3
0.853,0.451,3
0.856,0.446,3
0.854,0.445,3
0.853,0.445,3
0.852,0.444,3
0.851,0.448,3
0.851,0.474,3
0.853,0.504,3
0.855,0.538,3
0.857,0.455,3
0.951,0.452,2
0.856,0.452,3
0.901,0.452,2
0.897,0.452,3
0.866,0.456,3
0.869,0.455,3
0.876,0.455,3
0.897,0.455,3
0.896,0.475,3
0.852,0.529,3
0.852,0.529,3
0.852,0.531,3
0.852,0.530,3
0.852,0.873,3
0.855,0.479,3
0.855,1.032,3
0.858,0.468,3
0.868,0.463,3
0.879,0.467,3
3.283,0.469,2
3.281,0.478,2
3.285,0.838,1
3.287,0.833,1
3.287,0.832,1
3.286,0.835,1
3.284,0.834,1
3.280,0.830,1
3.270,0.828,1
3.260,0.511,1
3.251,0.821,1
3.241,0.813,1
3.226,0.810,1
3.207,0.801,1
3.191,0.797,1
3.171,0.788,1
3.156,0.780,1
3.140,0.773,1
3.117,0.768,1
1.001,0.761,1
3.078,0.754,1
3.061,0.746,1
3.037,0.738,1
3.017,0.731,1
2.997,0.720,1
0.908,0.716,1
2.956,0.709,1
0.873,0.701,3
2.916,0.694,1
2.897,0.701,1
2.878,0.691,1
2.860,0.687,1
2.842,0.675,1
2.826,0.667,1
2.810,0.662,1
2.794,0.658,1
2.777,0.655,1
2.761,0.653,1
2.744,0.647,1
2.727,0.653,1
2.709,0.634,1
2.692,0.628,1
2.674,0.621,1
2.657,0.615,1
2.639,0.627,1
2.621,0.603,1
2.604,0.600,1
2.586,0.590,1
2.567,0.583,1
2.549,0.577,1
2.531,0.574,1
2.512,0.564,1
2.493,0.558,1
2.474,0.551,1
2.455,0.545,1
2.437,0.542,1
2.418,0.532,1
2.399,0.534,1
2.381,0.525,1
2.362,0.513,1
2.343,0.507,1
2.324,0.501,1
2.306,0.496,1
1.946,0.491,2
1.931,0.484,2
2.249,0.484,2
2.231,0.481,2
2.213,0.480,2
2.195,0.486,2
2.180,0.485,2
2.164,0.524,1
1.907,0.556,1
1.893,0.492,2
2.120,0.512,1
2.110,0.491,2
1.892,0.482,2
2.084,0.483,2
1.836,0.490,2
1.823,0.588,1
1.814,0.488,2
2.041,0.602,1
2.027,0.628,1
2.018,0.573,1
2.003,0.607,1
1.995,0.613,1
1.980,0.546,1
1.967,0.523,1
1.954,0.522,1
1.941,0.529,1
1.926,1.455,4
1.911,1.447,4
1.894,1.439,4
1.877,1.432,4
1.858,1.429,4
1.841,1.426,4
1.822,1.424,4
1.804,1.421,4
1.786,1.418,4
1.769,1.415,4
1.752,1.415,4
1.734,1.412,4
1.717,1.410,4
1.701,1.408,4
1.686,1.406,4
1.672,1.405,4
1.659,1.410,4
1.653,1.419,4
1.651,1.414,4
1.650,1.412,4
1.649,1.412,4
1.646,1.415,4
1.636,1.411,4
1.629,1.411,4
1.629,1.411,4
1.631,1.412,4
1.627,1.412,4
1.629,1.411,4
1.626,1.412,4
1.628,1.412,4
1.624,1.412,4
1.629,1.412,4
1.604,1.413,4
1.603,1.413,4
1.557,1.413,4
1.556,1.413,4
1.556,1.413,4
1.558,1.413,4
1.558,1.414,4
1.558,1.413,4
1.557,1.414,4
1.556,1.414,4
1.555,1.418,4
1.558,1.419,4
1.554,1.420,4
1.427,0.720,1
1.426,0.718,1
1.423,0.720,1
1.422,0.724,1
1.421,0.721,1
1.417,0.725,1
1.420,0.725,1
1.419,0.723,1
1.421,0.727,1
1.417,0.725,1
1.417,0.728,1
1.543,1.443,4
1.504,0.726,1
1.415,0.727,1
1.413,0.727,1
1.537,0.729,1
1.411,0.727,1
1.417,0.728,1
1.416,0.729,1
1.412,0.730,1
1.411,0.731,1
1.416,0.731,1
1.412,0.732,1
1.411,0.729,1
1.414,0.730,1
1.406,0.731,1
1.407,0.733,1
1.403,0.737,1
1.390,0.744,1
1.380,0.750,1
1.371,0.756,1
1.360,0.769,1
1.350,5.000,4
1.340,2.669,4
1.329,2.657,4
1.321,2.647,4
1.311,2.636,4
1.299,1.327,4
1.315,1.304,4
1.304,1.291,4
1.285,1.281,4
1.274,1.274,4
1.280,1.268,4
1.239,1.258,4
1.222,1.169,4
1.211,1.171,4
1.201,1.174,4
1.191,1.177,4
1.181,1.180,4
1.172,1.180,4
1.159,1.179,4
1.150,0.940,4
1.144,0.947,4
1.135,0.958,4
1.126,1.183,4
1.121,1.184,4
1.107,1.185,4
1.096,1.186,4
1.082,1.189,4
1.072,1.198,4
1.061,2.505,4
1.054,1.007,4
1.044,1.009,4
1.033,1.010,4
1.020,1.015,4
1.005,1.023,4
0.993,1.041,4
0.981,1.029,4
0.973,1.034,4
0.957,1.033,4
0.944,1.003,4
0.931,1.001,4
0.918,1.038,4
0.904,1.039,4
0.894,1.040,3
0.881,1.043,3
0.862,2.575,3
0.847,2.580,3
0.833,4.428,3
0.819,3.743,3
0.811,5.000,3
0.811,1.032,3
0.818,1.027,3
0.821,1.027,3
0.823,1.027,3
0.823,1.027,3
0.823,1.023,3
0.824,1.026,3
0.824,0.982,3
0.824,0.978,3
0.820,0.976,3
0.820,0.972,3
0.820,0.970,3
0.820,0.965,3
0.820,0.964,3
0.821,0.965,3
0.821,0.964,3
0.822,0.962,3
0.823,0.963,3
0.823,0.961,3
0.823,0.955,3
0.822,0.950,3
0.821,0.948,3
0.821,0.946,3
0.820,0.944,3
0.820,0.945,3
0.820,0.944,3
0.823,0.949,3
0.824,0.956,3
0.823,0.958,3
0.819,0.933,3
0.819,0.931,3
0.818,0.928,3
0.817,0.927,3
0.817,0.928,3
0.820,1.016,3
0.820,1.013,3
0.819,1.011,3
0.818,1.009,3
0.813,0.923,3
0.811,0.919,3
0.811,0.992,3
0.810,0.864,3
0.810,0.847,3
0.818,0.840,3
1.224,0.837,1
0.895,0.833,3
0.809,0.830,3
0.807,0.827,3
0.810,0.980,3
0.810,0.983,3
0.811,0.840,3
0.808,0.979,3
0.811,0.978,3
0.818,0.844,3
0.817,0.842,3
0.824,0.842,3
0.886,0.813,3
0.882,0.806,3
0.882,0.800,3
1.224,0.798,1
1.224,0.796,1
1.225,0.793,1
1.226,0.791,1
1.225,0.790,1
1.224,0.790,1
1.221,0.789,1
1.215,0.787,1
1.206,0.784,1
1.196,0.780,1
1.183,0.774,1
1.169,0.768,1
1.153,0.762,1
1.136,0.755,1
1.118,0.748,1
1.100,0.741,1
1.081,0.734,1
1.063,0.727,1
1.044,0.719,1
1.025,0.712,1
1.006,0.705,1
0.986,0.697,1
0.967,0.689,1
0.947,0.681,1
0.928,0.674,1
0.868,0.666,3
